series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	732	-13.13515523	24.66265342	ESH	Western Sahara	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	736	29.95650159	16.02643066	SDN	Sudan	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	736	29.95650159	16.02643066	SDN	Sudan	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	740	-55.90626394	4.132603197	SUR	Suriname	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	740	-55.90626394	4.132603197	SUR	Suriname	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	URBAN	PERCENT											35.5									31.1								2009	31.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	2	ANNUAL	ALLAREA	PERCENT											69									63								2009	63		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	748	31.50149288	-26.56471011	SWZ	Swaziland	3	ANNUAL	RURAL	PERCENT											79.7									73.1								2009	73.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	752	14.3775338	60.60103109	SWE	Sweden	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	752	14.3775338	60.60103109	SWE	Sweden	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	756	8.223158	46.96617097	CHE	Switzerland	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	756	8.223158	46.96617097	CHE	Switzerland	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	URBAN	PERCENT															28.5			30.8										2007	30.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	2	ANNUAL	ALLAREA	PERCENT															30.1			35.2										2007	35.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	3	ANNUAL	RURAL	PERCENT															31.8			36.9										2007	36.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	URBAN	PERCENT																								27.8	23.5	23.2	24.8333333333333	2015	23.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	762	69.294998	38.43069666	TJK	Tajikistan	2	ANNUAL	ALLAREA	PERCENT																								34.3	32	31.3	32.5333333333333	2015	31.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	762	69.294998	38.43069666	TJK	Tajikistan	3	ANNUAL	RURAL	PERCENT																								37.4	36.1	35.2	36.2333333333333	2015	35.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	URBAN	PERCENT											22.2		17		14.6		11.8	11.3	10.7	10.2	8.7	9	8.8	7.7			8.5	2013	7.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	764	101.0202951	15.13089239	THA	Thailand	2	ANNUAL	ALLAREA	PERCENT											42.3		32.4		26.8		21.9	20	20.4	17.9	16.4	13.2	12.6	10.9	10.5		11.8	2014	10.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	764	101.0202951	15.13089239	THA	Thailand	3	ANNUAL	RURAL	PERCENT											51.4		40.2		33.6		28.3	25.9	27.3	23.6	22.4	16.7	16	13.9			15.5333333333333	2013	13.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	URBAN	PERCENT																	37.2					34.6				35.9	35.25	2015	35.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	768	0.97835765	8.532096072	TGO	Togo	2	ANNUAL	ALLAREA	PERCENT																	61.7					58.7				55.1	56.9	2015	55.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	768	0.97835765	8.532096072	TGO	Togo	3	ANNUAL	RURAL	PERCENT																	75.1					73.4				68.7	71.05	2015	68.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	772	-171.8154473	-9.214545558	TKL	Tokelau	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	776	-175.1959991	-21.19511329	TON	Tonga	2	ANNUAL	ALLAREA	PERCENT												16.2								22.5								2009	22.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	776	-175.1959991	-21.19511329	TON	Tonga	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	784	53.98279159	23.43322219	ARE	United Arab Emirates	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	788	9.572737411	34.11439971	TUN	Tunisia	2	ANNUAL	ALLAREA	PERCENT											32.4					23.3					15.5							2010	15.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	788	9.572737411	34.11439971	TUN	Tunisia	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	URBAN	PERCENT													24.6	18.3	13.5	10.1	6.1	4.4	3.1	1	1	0.9	0.6	0.6			0.7	2013	0.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	792	35.42890329	38.9899684	TUR	Turkey	2	ANNUAL	ALLAREA	PERCENT													30.3	23.8	20.9	16.4	13.3	8.4	6.8	4.4	3.7	2.8	2.3	2.1	1.6		2.2	2014	1.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	792	35.42890329	38.9899684	TUR	Turkey	3	ANNUAL	RURAL	PERCENT													38.8	32.2	32.6	26.6	25.4	17.6	15.3	11.9	9.6	6.8	5.9	5.1			5.93333333333333	2013	5.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	795	58.9787665	40.0912346	TKM	Turkmenistan	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	URBAN	PERCENT																					24.8							2010	24.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	2	ANNUAL	ALLAREA	PERCENT																					26.3							2010	26.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	798	178.6679611	-7.460048071	TUV	Tuvalu	3	ANNUAL	RURAL	PERCENT																					27.5							2010	27.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	URBAN	PERCENT			28.8				16.7			9.6			14.4			13.7				9.1			9.6				9.6	2012	9.6		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	800	32.39100438	1.279557331	UGA	Uganda	2	ANNUAL	ALLAREA	PERCENT			56.4				44.4			33.8			38.8			31.1				24.5			19.5				19.5	2012	19.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	800	32.39100438	1.279557331	UGA	Uganda	3	ANNUAL	RURAL	PERCENT			60.3				48.7			37.4			42.7			34.2				27.2			22.4				22.4	2012	22.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	804	31.40270802	49.00735945	UKR	Ukraine	2	ANNUAL	ALLAREA	PERCENT													83.3	76.2	65.6	55.3	49.7	12.7	7.1	5.8	8.6	7.8	9	8.3	8.6	6.4	8.02	2015	6.4		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	804	31.40270802	49.00735945	UKR	Ukraine	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	2	ANNUAL	ALLAREA	PERCENT																						26.8	26.2	24.2	22.1		24.825	2014	22.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	URBAN	PERCENT											9.3				10.1				11		15.3							2010	15.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	818	29.77468534	26.57438204	EGY	Egypt	2	ANNUAL	ALLAREA	PERCENT										16.7					19.6				21.6		25.2							2010	25.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	818	29.77468534	26.57438204	EGY	Egypt	3	ANNUAL	RURAL	PERCENT											22.1				26.8				28.9		32.3							2010	32.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	826	-2.23830539	53.27691757	GBR	United Kingdom	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	831	-2.200712402	49.71561166	GGY	Guernsey	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	831	-2.200712402	49.71561166	GGY	Guernsey	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	832	-2.136773508	49.22353354	JEY	Jersey	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	832	-2.136773508	49.22353354	JEY	Jersey	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	833	-4.538190305	54.22880901	IMN	Isle of Man	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	URBAN	PERCENT																						15.5					15.5	2011	15.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	2	ANNUAL	ALLAREA	PERCENT																						28.2					28.2	2011	28.2		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	3	ANNUAL	RURAL	PERCENT																						33.3					33.3	2011	33.3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	840	-99.13830311	39.5277871	USA	United States of America	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	840	-99.13830311	39.5277871	USA	United States of America	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	URBAN	PERCENT														22.2						25.2					13.7		13.7	2014	13.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	2	ANNUAL	ALLAREA	PERCENT														51.1						46.7					40.1		40.1	2014	40.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	ANNUAL	RURAL	PERCENT														65.8						52.8					47.5		47.5	2014	47.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	URBAN	PERCENT													35.2	39.4	39.9	36.6	32.6	30	24.4	21.5	18.7	14.3	13.1	12	10.1		12.375	2014	10.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	858	-56.01387025	-32.8002838	URY	Uruguay	2	ANNUAL	ALLAREA	PERCENT																	32.5	29.6	24.2	21	18.5	13.7	12.4	11.5	9.7	9.7	11.4	2015	9.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	858	-56.01387025	-32.8002838	URY	Uruguay	3	ANNUAL	RURAL	PERCENT																	20.7	16.4	11.5	9.1	6.1	6	4.1	3	3		4.025	2014	3		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	2	ANNUAL	ALLAREA	PERCENT																							15	14.1			14.55	2013	14.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	860	63.11944558	41.77560518	UZB	Uzbekistan	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	ANNUAL	ALLAREA	PERCENT								55.6	49	42.8	41.6	31.1	41.1	54	53.1	42.4	33.1	27.5	27.7	26.4	26.8	27.4	27.2	29.4	29.5	33.1	29.32	2015	33.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	ANNUAL	ALLAREA	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	URBAN	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	882	-172.4430749	-13.61541469	WSM	Samoa	2	ANNUAL	ALLAREA	PERCENT																			26.9									2008	26.9		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	882	-172.4430749	-13.61541469	WSM	Samoa	3	ANNUAL	RURAL	PERCENT																															
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	URBAN	PERCENT																20.7												2005	20.7		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	887	45.22389143	15.22242099	YEM	Yemen	2	ANNUAL	ALLAREA	PERCENT																34.8												2005	34.8		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	887	45.22389143	15.22242099	YEM	Yemen	3	ANNUAL	RURAL	PERCENT																40.1												2005	40.1		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	URBAN	PERCENT																					27.5							2010	27.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	894	27.850329	-14.59701056	ZMB	Zambia	2	ANNUAL	ALLAREA	PERCENT																					60.5							2010	60.5		CA
2017.Q2.G.01	SI_POV_NAHC	Proportion of population living below the national poverty line, total and by rural/urban (%)	894	27.850329	-14.59701056	ZMB	Zambia	3	ANNUAL	RURAL	PERCENT																					77.9							2010	77.9		CA
