series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Sex	Units	2004	2005	2006	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	854	-1.742843829	12.27491081	BFA	Burkina Faso	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	BOTHSEX	PERCENT			44.33	40.31	39.82	37.75	35.51	34.06	33.17			34.2466666666667	2013	33.17	ILOSTAT - LFS - Encuesta Continua de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	858	-56.01387025	-32.8002838	URY	Uruguay	2	ANNUAL	FEMALE	PERCENT			45	40.7	40.31	38.1	35.9	33.77	32.48			34.05	2013	32.48	ILOSTAT - LFS - Encuesta Continua de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	858	-56.01387025	-32.8002838	URY	Uruguay	3	ANNUAL	MALE	PERCENT			43.77	39.98	39.39	37.42	35.16	34.32	33.65			34.3766666666667	2013	33.65	ILOSTAT - LFS - Encuesta Continua de Hogares	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	860	63.11944558	41.77560518	UZB	Uzbekistan	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	860	63.11944558	41.77560518	UZB	Uzbekistan	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	BOTHSEX	PERCENT					47.47								2009	47.47	ILOSTAT - LFS - Encuesta de Hogares por Muestreo	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	2	ANNUAL	FEMALE	PERCENT					47.41								2009	47.41	ILOSTAT - LFS - Encuesta de Hogares por Muestreo	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	3	ANNUAL	MALE	PERCENT					47.52								2009	47.52	ILOSTAT - LFS - Encuesta de Hogares por Muestreo	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	882	-172.4430749	-13.61541469	WSM	Samoa	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	882	-172.4430749	-13.61541469	WSM	Samoa	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	BOTHSEX	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	887	45.22389143	15.22242099	YEM	Yemen	2	ANNUAL	FEMALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	887	45.22389143	15.22242099	YEM	Yemen	3	ANNUAL	MALE	PERCENT																
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	BOTHSEX	PERCENT				69.54									2008	69.54	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	894	27.850329	-14.59701056	ZMB	Zambia	2	ANNUAL	FEMALE	PERCENT				80.12									2008	80.12	ILOSTAT - LFS - Labour Force Survey	C
2017.Q2.G.01	SL_ISV_IFRM	Proportion of informal employment in non-agriculture	894	27.850329	-14.59701056	ZMB	Zambia	3	ANNUAL	MALE	PERCENT				62.87									2008	62.87	ILOSTAT - LFS - Labour Force Survey	C
