geoAreaCode	years	Age	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source
233	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	25.84093481	58.68487172	72	EST	Estonia	37	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
234	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
234	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands				
238	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
238	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)				
239	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
239	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands				
242	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	482	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	468	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	458	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	452	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	452	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	454	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	456	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	458	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	461	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	460	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	455	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	447	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	435	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	419	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	404	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
242	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	177.9660884	-17.83301566	75	FJI	Fiji	388	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	230	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	222	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	219	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	221	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	223	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	223	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	216	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	214	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	203	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	198	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	186	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	179	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	164	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	156	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	142	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
246	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	23.308447	61.91586738	74	FIN	Finland	134	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
248	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
248	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	19.80945969	60.1544901	5	ALA	Åland Islands				
250	2000	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	4096	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2001	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	4065	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2002	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3940	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2003	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3804	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2004	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3663	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2005	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3595	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2006	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3529	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2007	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3455	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2008	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3378	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2009	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3377	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2010	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3376	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2011	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3379	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2012	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3383	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2013	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3463	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2014	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3462	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
250	2015	<5Y	ANNUAL	NUMBER	1	2017.Q2.G.01	SH_DYN_MORTN	Under-five deaths, total (number)	2.457288129	46.62660861	77	FRA	France	3378	Float		United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2015.
