series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2011	2012	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	348	19.41221519	47.1651448	HUN	Hungary	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	87.603211	71.938309	72.042734	77.1947513333333	2015	72.042734	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	348	19.41221519	47.1651448	HUN	Hungary	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	88.058077	72.407105	72.765227	77.7434696666667	2015	72.765227	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	348	19.41221519	47.1651448	HUN	Hungary	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	87.127455	71.501764	71.31728	76.648833	2015	71.31728	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	352	-19.02116966	64.79134763	ISL	Iceland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		78.523807	76.38493	77.4543685	2015	76.38493	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	352	-19.02116966	64.79134763	ISL	Iceland	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		76.781026	75.550919	76.1659725	2015	75.550919	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	352	-19.02116966	64.79134763	ISL	Iceland	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		80.309373	77.171024	78.7401985	2015	77.171024	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	356	79.3608464	22.34642074	IND	India	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	356	79.3608464	22.34642074	IND	India	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	356	79.3608464	22.34642074	IND	India	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	360	113.9174	-0.994582204	IDN	Indonesia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	43.371173	24.306058	31.350221	33.0091506666667	2015	31.350221	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	360	113.9174	-0.994582204	IDN	Indonesia	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	40.342294	25.44135	30.407042	32.063562	2015	30.407042	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	360	113.9174	-0.994582204	IDN	Indonesia	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	46.46496	23.136183	32.296996	33.9660463333333	2015	32.296996	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			63.312477	63.312477	2015	63.312477	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP			61.854788	61.854788	2015	61.854788	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP			64.895655	64.895655	2015	64.895655	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	368	43.76606267	33.05013795	IRQ	Iraq	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	368	43.76606267	33.05013795	IRQ	Iraq	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	368	43.76606267	33.05013795	IRQ	Iraq	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	372	-7.121425272	53.25274054	IRL	Ireland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	372	-7.121425272	53.25274054	IRL	Ireland	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	372	-7.121425272	53.25274054	IRL	Ireland	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	376	34.62277992	31.06164552	ISR	Israel	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	86.642751	66.497825	67.872804	73.6711266666667	2015	67.872804	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	376	34.62277992	31.06164552	ISR	Israel	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	84.02792	66.371772	67.764185	72.7212923333333	2015	67.764185	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	376	34.62277992	31.06164552	ISR	Israel	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	89.22198	66.619955	67.977195	74.6063766666667	2015	67.977195	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	380	12.57022427	42.79917282	ITA	Italy	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	90.11669		89.186057	89.6513735	2015	89.186057	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	380	12.57022427	42.79917282	ITA	Italy	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	91.171944		89.778198	90.475071	2015	89.778198	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	380	12.57022427	42.79917282	ITA	Italy	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	89.001466		88.522345	88.7619055	2015	88.522345	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	388	-77.31068409	18.15616857	JAM	Jamaica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	388	-77.31068409	18.15616857	JAM	Jamaica	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	388	-77.31068409	18.15616857	JAM	Jamaica	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	392	139.2716103	36.6554539	JPN	Japan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	96.984375	88.937698	89.307845	91.743306	2015	89.307845	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	392	139.2716103	36.6554539	JPN	Japan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	96.494395	89.06168	90.164726	91.9069336666667	2015	90.164726	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	392	139.2716103	36.6554539	JPN	Japan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	97.493041	88.800288	88.436344	91.5765576666667	2015	88.436344	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	85.405157	54.756413	90.82468	76.9954166666667	2015	90.82468	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	84.884365	54.483468	89.736215	76.368016	2015	89.736215	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	85.942269	55.02731	91.936753	77.635444	2015	91.936753	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	400	37.13024774	30.65365973	JOR	Jordan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP		31.437814	32.470766	31.95429	2015	32.470766	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	400	37.13024774	30.65365973	JOR	Jordan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP		27.539914	30.85933	29.199622	2015	30.85933	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	400	37.13024774	30.65365973	JOR	Jordan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP		35.242772	34.051227	34.6469995	2015	34.051227	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	404	37.86096816	0.534797278	KEN	Kenya	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	404	37.86096816	0.534797278	KEN	Kenya	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	404	37.86096816	0.534797278	KEN	Kenya	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	98.594135	90.866893	84.537114	91.332714	2015	84.537114	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	410	127.8610254	36.45201023	KOR	Republic of Korea	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	98.222005	90.822498	82.245915	90.4301393333333	2015	82.245915	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	410	127.8610254	36.45201023	KOR	Republic of Korea	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP	98.927057	90.91781	87.04182	92.2955623333333	2015	87.04182	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	414	47.49305029	29.53949468	KWT	Kuwait	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP			44.86455	44.86455	2015	44.86455	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	414	47.49305029	29.53949468	KWT	Kuwait	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP			43.50056	43.50056	2015	43.50056	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	414	47.49305029	29.53949468	KWT	Kuwait	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP			46.445801	46.445801	2015	46.445801	Trends in International Mathematics and Science Study (TIMSS)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	ALLAGE	ANNUAL	ALLAREA	FEMALE	PERCENT	MP								
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	422	35.89391711	33.92152458	LBN	Lebanon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	73.402448		39.756356	56.579402	2015	39.756356	Programme for International Student Assessment (PISA)	C
2017.Q2.G.01	SE_LSC_MATH	Proportion of children atÂ the end of lower secondary achieving at least a minimum proficiency level in mathematics	422	35.89391711	33.92152458	LBN	Lebanon	2	ALLAGE	ANNUAL	ALLAREA	MALE	PERCENT	MP	75.410977		44.506109	59.958543	2015	44.506109	Programme for International Student Assessment (PISA)	C
