series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Units	2000	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	2	15-49	ANNUAL	PERCENT		7.8													2005	7.8	DHS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	132	-23.63544151	15.07791834	CPV	Cabo Verde	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	2	15-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	3	15-19	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	9	20-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	10	30-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	11	40-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	136	-81.16740559	19.32266656	CYM	Cayman Islands	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	1	20-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	2	15-49	ANNUAL	PERCENT			26.3												2006	26.3	MICS	
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	3	15-19	ANNUAL	PERCENT			31.8												2006	31.8	MICS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	4	25-29	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	5	30-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	6	40-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	7	35-39	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	8	45-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	9	20-29	ANNUAL	PERCENT			29.9												2006	29.9	MICS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	10	30-39	ANNUAL	PERCENT			22.4												2006	22.4	MICS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	11	40-49	ANNUAL	PERCENT			16.3												2006	16.3	MICS	C
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	12	15-24	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	13	35-49	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	14	25-34	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	15	45-59	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	140	20.93559492	7.003720791	CAF	Central African Republic	16	35-44	ANNUAL	PERCENT																		
2017.Q2.G.01	VC_VAW_MARR	Proportion of ever-partnered women and girls aged 15 to 49 years subjected to physical or sexual violence by a current or former intimate partner in the previous 12 months	144	80.70489654	7.614693343	LKA	Sri Lanka	1	20-24	ANNUAL	PERCENT																		
