geoAreaCode	years	Age	Freq	Sex	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
702	2015	15+	ANNUAL	MALE	PERCENT	2	103.8107883	1.361009155	200	SGP	Singapore	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	28.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
702	2015	15+	ANNUAL	FEMALE	PERCENT	3	103.8107883	1.361009155	200	SGP	Singapore	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	5.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
703	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	19.48495604	48.70741446	214	SVK	Slovakia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	30.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
703	2015	15+	ANNUAL	MALE	PERCENT	2	19.48495604	48.70741446	214	SVK	Slovakia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	38.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
703	2015	15+	ANNUAL	FEMALE	PERCENT	3	19.48495604	48.70741446	214	SVK	Slovakia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
704	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	105.802499	10.09643079	256	VNM	Viet Nam	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	23.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
704	2015	15+	ANNUAL	MALE	PERCENT	2	105.802499	10.09643079	256	VNM	Viet Nam	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	46.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
704	2015	15+	ANNUAL	FEMALE	PERCENT	3	105.802499	10.09643079	256	VNM	Viet Nam	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
705	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	14.82209486	46.11958061	215	SVN	Slovenia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
705	2015	15+	ANNUAL	MALE	PERCENT	2	14.82209486	46.11958061	215	SVN	Slovenia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
705	2015	15+	ANNUAL	FEMALE	PERCENT	3	14.82209486	46.11958061	215	SVN	Slovenia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	20.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
706	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	46.20367477	4.406485729	208	SOM	Somalia							
706	2015	15+	ANNUAL	MALE	PERCENT	2	46.20367477	4.406485729	208	SOM	Somalia							
706	2015	15+	ANNUAL	FEMALE	PERCENT	3	46.20367477	4.406485729	208	SOM	Somalia							
710	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	24.67184355	-29.99957544	283	ZAF	South Africa	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	20.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
710	2015	15+	ANNUAL	MALE	PERCENT	2	24.67184355	-29.99957544	283	ZAF	South Africa	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	33.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
710	2015	15+	ANNUAL	FEMALE	PERCENT	3	24.67184355	-29.99957544	283	ZAF	South Africa	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	8.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
716	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	29.86909584	-19.00075492	285	ZWE	Zimbabwe	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	15.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
716	2015	15+	ANNUAL	MALE	PERCENT	2	29.86909584	-19.00075492	285	ZWE	Zimbabwe	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	30.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
716	2015	15+	ANNUAL	FEMALE	PERCENT	3	29.86909584	-19.00075492	285	ZWE	Zimbabwe	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
724	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-3.554078296	40.39211472	71	ESP	Spain	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	29.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
724	2015	15+	ANNUAL	MALE	PERCENT	2	-3.554078296	40.39211472	71	ESP	Spain	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	32.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
724	2015	15+	ANNUAL	FEMALE	PERCENT	3	-3.554078296	40.39211472	71	ESP	Spain	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	27.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
728	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	30.32618773	7.290839152	211	SSD	South Sudan							
728	2015	15+	ANNUAL	MALE	PERCENT	2	30.32618773	7.290839152	211	SSD	South Sudan							
728	2015	15+	ANNUAL	FEMALE	PERCENT	3	30.32618773	7.290839152	211	SSD	South Sudan							
732	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-13.13515523	24.66265342	70	ESH	Western Sahara							
732	2015	15+	ANNUAL	MALE	PERCENT	2	-13.13515523	24.66265342	70	ESH	Western Sahara							
732	2015	15+	ANNUAL	FEMALE	PERCENT	3	-13.13515523	24.66265342	70	ESH	Western Sahara							
736	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	29.95650159	16.02643066	198	SDN	Sudan							
736	2015	15+	ANNUAL	MALE	PERCENT	2	29.95650159	16.02643066	198	SDN	Sudan							
736	2015	15+	ANNUAL	FEMALE	PERCENT	3	29.95650159	16.02643066	198	SDN	Sudan							
740	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-55.90626394	4.132603197	213	SUR	Suriname	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	26.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
740	2015	15+	ANNUAL	MALE	PERCENT	2	-55.90626394	4.132603197	213	SUR	Suriname	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	44.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
740	2015	15+	ANNUAL	FEMALE	PERCENT	3	-55.90626394	4.132603197	213	SUR	Suriname	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	7.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
744	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands							
744	2015	15+	ANNUAL	MALE	PERCENT	2	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands							
744	2015	15+	ANNUAL	FEMALE	PERCENT	3	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands							
748	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	31.50149288	-26.56471011	217	SWZ	Swaziland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	9.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
748	2015	15+	ANNUAL	MALE	PERCENT	2	31.50149288	-26.56471011	217	SWZ	Swaziland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	16.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
748	2015	15+	ANNUAL	FEMALE	PERCENT	3	31.50149288	-26.56471011	217	SWZ	Swaziland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
752	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	14.3775338	60.60103109	216	SWE	Sweden	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	19.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
752	2015	15+	ANNUAL	MALE	PERCENT	2	14.3775338	60.60103109	216	SWE	Sweden	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	19.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
752	2015	15+	ANNUAL	FEMALE	PERCENT	3	14.3775338	60.60103109	216	SWE	Sweden	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	19.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
756	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	8.223158	46.96617097	43	CHE	Switzerland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	26.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
756	2015	15+	ANNUAL	MALE	PERCENT	2	8.223158	46.96617097	43	CHE	Switzerland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	29.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
756	2015	15+	ANNUAL	FEMALE	PERCENT	3	8.223158	46.96617097	43	CHE	Switzerland	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
760	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)							
760	2015	15+	ANNUAL	MALE	PERCENT	2	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)							
760	2015	15+	ANNUAL	FEMALE	PERCENT	3	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)							
762	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	69.294998	38.43069666	225	TJK	Tajikistan							
762	2015	15+	ANNUAL	MALE	PERCENT	2	69.294998	38.43069666	225	TJK	Tajikistan							
762	2015	15+	ANNUAL	FEMALE	PERCENT	3	69.294998	38.43069666	225	TJK	Tajikistan							
764	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	101.0202951	15.13089239	224	THA	Thailand	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	20.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
764	2015	15+	ANNUAL	MALE	PERCENT	2	101.0202951	15.13089239	224	THA	Thailand	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	39.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
764	2015	15+	ANNUAL	FEMALE	PERCENT	3	101.0202951	15.13089239	224	THA	Thailand	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
768	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	0.97835765	8.532096072	223	TGO	Togo	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	7.5	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
768	2015	15+	ANNUAL	MALE	PERCENT	2	0.97835765	8.532096072	223	TGO	Togo	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	14.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
768	2015	15+	ANNUAL	FEMALE	PERCENT	3	0.97835765	8.532096072	223	TGO	Togo	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
772	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-171.8154473	-9.214545558	226	TKL	Tokelau							
772	2015	15+	ANNUAL	MALE	PERCENT	2	-171.8154473	-9.214545558	226	TKL	Tokelau							
772	2015	15+	ANNUAL	FEMALE	PERCENT	3	-171.8154473	-9.214545558	226	TKL	Tokelau							
776	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-175.1959991	-21.19511329	229	TON	Tonga	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	28.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
776	2015	15+	ANNUAL	MALE	PERCENT	2	-175.1959991	-21.19511329	229	TON	Tonga	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	45.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
776	2015	15+	ANNUAL	FEMALE	PERCENT	3	-175.1959991	-21.19511329	229	TON	Tonga	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	12.0	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
780	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago							
780	2015	15+	ANNUAL	MALE	PERCENT	2	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago							
780	2015	15+	ANNUAL	FEMALE	PERCENT	3	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago							
784	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	53.98279159	23.43322219	9	ARE	United Arab Emirates	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	28.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
784	2015	15+	ANNUAL	MALE	PERCENT	2	53.98279159	23.43322219	9	ARE	United Arab Emirates	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	36.8	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
784	2015	15+	ANNUAL	FEMALE	PERCENT	3	53.98279159	23.43322219	9	ARE	United Arab Emirates	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
788	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	9.572737411	34.11439971	231	TUN	Tunisia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	32.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
788	2015	15+	ANNUAL	MALE	PERCENT	2	9.572737411	34.11439971	231	TUN	Tunisia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	65.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
788	2015	15+	ANNUAL	FEMALE	PERCENT	3	9.572737411	34.11439971	231	TUN	Tunisia	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	1.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
792	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	35.42890329	38.9899684	232	TUR	Turkey	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	27.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
792	2015	15+	ANNUAL	MALE	PERCENT	2	35.42890329	38.9899684	232	TUR	Turkey	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	41.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
792	2015	15+	ANNUAL	FEMALE	PERCENT	3	35.42890329	38.9899684	232	TUR	Turkey	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	14.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
795	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	58.9787665	40.0912346	227	TKM	Turkmenistan							
795	2015	15+	ANNUAL	MALE	PERCENT	2	58.9787665	40.0912346	227	TKM	Turkmenistan							
795	2015	15+	ANNUAL	FEMALE	PERCENT	3	58.9787665	40.0912346	227	TKM	Turkmenistan							
796	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands							
796	2015	15+	ANNUAL	MALE	PERCENT	2	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands							
796	2015	15+	ANNUAL	FEMALE	PERCENT	3	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands							
798	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	178.6679611	-7.460048071	233	TUV	Tuvalu							
798	2015	15+	ANNUAL	MALE	PERCENT	2	178.6679611	-7.460048071	233	TUV	Tuvalu							
798	2015	15+	ANNUAL	FEMALE	PERCENT	3	178.6679611	-7.460048071	233	TUV	Tuvalu							
800	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	32.39100438	1.279557331	236	UGA	Uganda	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	10.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
800	2015	15+	ANNUAL	MALE	PERCENT	2	32.39100438	1.279557331	236	UGA	Uganda	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	17.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
800	2015	15+	ANNUAL	FEMALE	PERCENT	3	32.39100438	1.279557331	236	UGA	Uganda	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	3.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
804	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	31.40270802	49.00735945	237	UKR	Ukraine	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	29.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
804	2015	15+	ANNUAL	MALE	PERCENT	2	31.40270802	49.00735945	237	UKR	Ukraine	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	48.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
804	2015	15+	ANNUAL	FEMALE	PERCENT	3	31.40270802	49.00735945	237	UKR	Ukraine	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	13.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
807	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	21.7007909	41.60048068	146	MKD	Macedonia, Republic of							
807	2015	15+	ANNUAL	MALE	PERCENT	2	21.7007909	41.60048068	146	MKD	Macedonia, Republic of							
807	2015	15+	ANNUAL	FEMALE	PERCENT	3	21.7007909	41.60048068	146	MKD	Macedonia, Republic of							
818	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	29.77468534	26.57438204	68	EGY	Egypt	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	24.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
818	2015	15+	ANNUAL	MALE	PERCENT	2	29.77468534	26.57438204	68	EGY	Egypt	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	48.9	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
818	2015	15+	ANNUAL	FEMALE	PERCENT	3	29.77468534	26.57438204	68	EGY	Egypt	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	0.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
826	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-2.23830539	53.27691757	81	GBR	United Kingdom	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	23.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
826	2015	15+	ANNUAL	MALE	PERCENT	2	-2.23830539	53.27691757	81	GBR	United Kingdom	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
826	2015	15+	ANNUAL	FEMALE	PERCENT	3	-2.23830539	53.27691757	81	GBR	United Kingdom	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	20.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
831	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-2.200712402	49.71561166	83	GGY	Guernsey							
831	2015	15+	ANNUAL	MALE	PERCENT	2	-2.200712402	49.71561166	83	GGY	Guernsey							
831	2015	15+	ANNUAL	FEMALE	PERCENT	3	-2.200712402	49.71561166	83	GGY	Guernsey							
832	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-2.136773508	49.22353354	115	JEY	Jersey							
832	2015	15+	ANNUAL	MALE	PERCENT	2	-2.136773508	49.22353354	115	JEY	Jersey							
832	2015	15+	ANNUAL	FEMALE	PERCENT	3	-2.136773508	49.22353354	115	JEY	Jersey							
833	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-4.538190305	54.22880901	105	IMN	Isle of Man							
833	2015	15+	ANNUAL	MALE	PERCENT	2	-4.538190305	54.22880901	105	IMN	Isle of Man							
833	2015	15+	ANNUAL	FEMALE	PERCENT	3	-4.538190305	54.22880901	105	IMN	Isle of Man							
834	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	15.2	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
834	2015	15+	ANNUAL	MALE	PERCENT	2	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	27.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
834	2015	15+	ANNUAL	FEMALE	PERCENT	3	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	3.4	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
840	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-99.13830311	39.5277871	248	USA	United States of America	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	22.3	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
840	2015	15+	ANNUAL	MALE	PERCENT	2	-99.13830311	39.5277871	248	USA	United States of America	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	25.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
840	2015	15+	ANNUAL	FEMALE	PERCENT	3	-99.13830311	39.5277871	248	USA	United States of America	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	19.6	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
850	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-64.76960113	17.73297693	255	VIR	United States Virgin Islands							
850	2015	15+	ANNUAL	MALE	PERCENT	2	-64.76960113	17.73297693	255	VIR	United States Virgin Islands							
850	2015	15+	ANNUAL	FEMALE	PERCENT	3	-64.76960113	17.73297693	255	VIR	United States Virgin Islands							
854	2015	15+	ANNUAL	BOTHSEX	PERCENT	1	-1.742843829	12.27491081	23	BFA	Burkina Faso	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	12.7	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
854	2015	15+	ANNUAL	MALE	PERCENT	2	-1.742843829	12.27491081	23	BFA	Burkina Faso	SH_PRV_SMOK	Prevalence of current tobacco use among persons aged 15 years and older	24.1	Float		World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control	E
