series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Location	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	332	-72.33640958	18.40426539	HTI	Haiti	2	ANNUAL	RURAL	PERCENT	5.2	10.43546	8.676794	9.301526	9.934158	10.580756	11.7	11.938486	12.651955	13.384067	14.131093	14.889304	15.2	16.42437	17.194389	15.5678312	2014	17.194389		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	332	-72.33640958	18.40426539	HTI	Haiti	3	ANNUAL	URBAN	PERCENT	81.9	62.46408	72.150915	69.416372	66.908659	64.680972	68.9	60.934807	59.376759	58.002123	56.79301	55.73363	72.6	54.006751	53.314103	58.4894988	2014	53.314103		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	ALLAREA	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	336	12.45315803	41.90343751	VAT	Holy See	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	336	12.45315803	41.90343751	VAT	Holy See	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	ALLAREA	PERCENT	67.508705	68.679565	63.141137	65.090464	67.113528	68.903309	71.266448	73.548187	76.396899	78.269685	80.984668	82.195298	83.607727	87.184881	88.653773	84.5252694	2014	88.653773		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	340	-86.59974381	14.82243161	HND	Honduras	2	ANNUAL	RURAL	PERCENT	43.353863	45.023392	34.150908	37.11738	40.095758	42.351097	46.943208	50.448852	55.266458	59.190562	63.869036	65.757091	69.21689	75.782689	76.318906	70.1889224	2014	76.318906		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	340	-86.59974381	14.82243161	HND	Honduras	3	ANNUAL	URBAN	PERCENT	96.490483	96.490138	93.140655	94.466186	95.88663	96.042583	96.856154	97.539377	97.960649	97.921085	98.759449	99.174969	98.486672	98.989674	98.762347	98.8346222	2014	98.762347		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	348	19.41221519	47.1651448	HUN	Hungary	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	348	19.41221519	47.1651448	HUN	Hungary	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	352	-19.02116966	64.79134763	ISL	Iceland	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	352	-19.02116966	64.79134763	ISL	Iceland	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	356	79.3608464	22.34642074	IND	India	1	ANNUAL	ALLAREA	PERCENT	59.562237	55.8	62.3	63.686302	64.4	66.431946	67.9	69.210045	70.61525	75	76.3	67.6	79.9	77.737518	79.169258	76.1413552	2014	79.169258		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	356	79.3608464	22.34642074	IND	India	2	ANNUAL	RURAL	PERCENT	47.845768	43.6	50.869453	52.381012	53.900475	55.433899	55.7	58.565285	60.165581	66	65.7	55.8	72.7	68.372131	70.028976	66.5202214	2014	70.028976		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	356	79.3608464	22.34642074	IND	India	3	ANNUAL	URBAN	PERCENT	90.19394	87.6	91.340161	91.948736	90.227242	93.053351	93.1	94.159347	94.714509	96.1	94	92.9	96.1	97.644454	98.269357	95.7827622	2014	98.269357		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	ALLAREA	PERCENT	86.3	86.26	87.6	87.94	89.01	87.127419	90.62	91.1	92.73	93.55	94.15	94.83	96	96.464258	97.01	95.6908516	2014	97.01		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	360	113.9174	-0.994582204	IDN	Indonesia	2	ANNUAL	RURAL	PERCENT	66.782753	69.031639	71.276291	84.5	75.777161	78.045509	80.333893	86.1	84.981964	88.5	89.39	90.4	92.9	93.275578	94.29	92.0511156	2014	94.29		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	360	113.9174	-0.994582204	IDN	Indonesia	3	ANNUAL	URBAN	PERCENT	100	100	100	98.1	100	97.815867	100	98.2	100	98.9	98.96	99.35	99.2	99.673165	99.74	99.384633	2014	99.74		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	ALLAREA	PERCENT	97.9	97.907875	97.997215	98.083214	98.169762	98.260765	98.4	98.470779	98.591942	98.721848	98.858757	99.000916	99.146568	99.293976	99.441681	99.1483796	2014	99.441681		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	2	ANNUAL	RURAL	PERCENT	94.6	94.444969	94.400894	94.35865	94.32431	94.303932	94.529353	94.327713	94.374207	94.439339	94.519394	94.610626	94.70932	94.811745	94.914787	94.7131744	2014	94.914787		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	3	ANNUAL	URBAN	PERCENT	100	99.792426	99.894145	99.98726	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	ALLAREA	PERCENT	97.062729	97.166275	97.262581	97.355545	97.449059	97.54702	97.653336	98.1	97.899086	98.035957	98.179832	98	98.481575	98.635941	98.790604	98.4175904	2014	98.790604		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	368	43.76606267	33.05013795	IRQ	Iraq	2	ANNUAL	RURAL	PERCENT	87.898438	88.412277	88.921883	89.433327	89.952667	90.48597	91.039314	91.617119	92.2173	92.836121	93.469849	94.087563	94.767151	95.423256	96.079979	94.7655596	2014	96.079979		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	368	43.76606267	33.05013795	IRQ	Iraq	3	ANNUAL	URBAN	PERCENT									100	100	100	100	100	100	99.987974	99.9975948	2014	99.987974		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	372	-7.121425272	53.25274054	IRL	Ireland	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	372	-7.121425272	53.25274054	IRL	Ireland	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	376	34.62277992	31.06164552	ISR	Israel	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	376	34.62277992	31.06164552	ISR	Israel	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	380	12.57022427	42.79917282	ITA	Italy	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	380	12.57022427	42.79917282	ITA	Italy	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	ALLAREA	PERCENT	47.617424	48.643917	51.4	50.679062	51.695515	58.9	53.745678	54.78624	55.837303	56.897114	57.963928	59.035988	55.8	61.188862	61.9	59.1777556	2014	61.9		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	2	ANNUAL	RURAL	PERCENT	23.18615	24.069796	24.949205	25.83045	26.719595	37	28.545847	29.493458	30.46344	31.452063	32.455601	33.470325	29	35.518414	36.544945	33.397857	2014	36.544945		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	3	ANNUAL	URBAN	PERCENT	79.297111	79.673645	83.921391	80.427186	80.809295	86.4	81.598124	81.896354	82.210928	82.546541	82.910192	83.30107	88.1	84.168015	83.956182	84.4870918	2014	83.956182		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	ALLAREA	PERCENT	84.679306	87.708112	86.681291	87.262878	88.11998	88.981529	89.851433	90.732643	92	92.524811	93.432266	91.1	95.261185	96.179146	97.097389	94.6139972	2014	97.097389		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	388	-77.31068409	18.15616857	JAM	Jamaica	2	ANNUAL	RURAL	PERCENT	77.154236	81.818182	81.566686	81.921082	83.517746	85.128372	86.759026	88.414154	83.873047	91.787796	93.498848	95.221085	96.950783	98.495552	100	96.8332536	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	388	-77.31068409	18.15616857	JAM	Jamaica	3	ANNUAL	URBAN	PERCENT	91.677473	92.721311	92.639077	92.10816	92.263082	92.424499	92.593977	92.773527	99.5	93.163927	93.374959	87.579543	93.82924	94.232438	94.679574	92.7391508	2014	94.679574		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	392	139.2716103	36.6554539	JPN	Japan	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	392	139.2716103	36.6554539	JPN	Japan	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	ALLAREA	PERCENT	98.959908	99.024879	99.082626	99.137032	99.191971	99.25119	99.317825	99.393776	99.479294	100	99.674438	99.778793	99.875786	99.949844	100	99.8557722	2014	100		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	398	66.65359159	48.01963494	KAZ	Kazakhstan	2	ANNUAL	RURAL	PERCENT	97.813133	97.915382	98.014771	98.119164	98.23143	98.357361	98.501717	98.667068	98.853188	100	99.276978	99.503891	99.716583	99.88279	100	99.6760484	2014	100		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	398	66.65359159	48.01963494	KAZ	Kazakhstan	3	ANNUAL	URBAN	PERCENT	99.870903	99.913504	99.944886	99.96567	99.98038	99.990851	99.998724	100	100	100	100	100	100	100	100	100	2014	100		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	ALLAREA	PERCENT	98.723312	98.799812	99.5	98.93502	99.173437	99.072235	99.150406	98.8	99.334923	99.4	99.553146	99.670372	99.5	99.897659	100	99.7242354	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	400	37.13024774	30.65365973	JOR	Jordan	2	ANNUAL	RURAL	PERCENT	95.434456	95.788506	98.7	96.489967	96.849518	97.223038	97.616585	97.8	98.488945	98.668598	99.366417	99.704071	99.4	99.980728	100	99.6902432	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	400	37.13024774	30.65365973	JOR	Jordan	3	ANNUAL	URBAN	PERCENT	99.555417	99.54855	99.7	99.522102	99.72178	99.50102	99.499914	99	99.521078	99.6	99.59283	99.663334	99.5	99.880899	100	99.7274126	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	ALLAREA	PERCENT	15.717633	16.659319	17.59376	16	19.456503	20.392603	21.337055	22.292812	23.259071	23	19.2	26.203341	27.194098	28.186604	36	27.3568086	2014	36		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	404	37.86096816	0.534797278	KEN	Kenya	2	ANNUAL	RURAL	PERCENT	4.98379	5.306065	5.624105	4.6	6.271753	6.613493	6.975266	7.361506	7.770117	8.1	6.7	9.092892	9.553701	10.018241	12.6	9.5929668	2014	12.6		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	404	37.86096816	0.534797278	KEN	Kenya	3	ANNUAL	URBAN	PERCENT	58.944393	61.401992	63.754616	50.2	68.142938	70.184938	72.122871	73.959662	75.704126	65.6	58.2	80.484595	81.939404	83.336895	68.4	74.4721788	2014	68.4		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	ALLAREA	PERCENT	16.326038	17.452364	18.571444	19.687178	20.803465	21.924202	23.053291	24.193689	25.344585	26	27.670877	28.842772	30.018167	31.195312	32.372749	30.0199754	2014	32.372749		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	2	ANNUAL	RURAL	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	3	ANNUAL	URBAN	PERCENT																				
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	410	127.8610254	36.45201023	KOR	Republic of Korea	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	410	127.8610254	36.45201023	KOR	Republic of Korea	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	ALLAREA	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	414	47.49305029	29.53949468	KWT	Kuwait	2	ANNUAL	RURAL	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	414	47.49305029	29.53949468	KWT	Kuwait	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	ALLAREA	PERCENT	99.780167	99.753311	100	99.681755	99.644852	99.612404	99.58831	99.575523	99.573235	99.579697	99	99.611862	99.8	99.658035	99.8	99.5739794	2014	99.8		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	2	ANNUAL	RURAL	PERCENT	98.930824	98.92244	98	98.89904	98.896149	98.907227	98.938347	98.993927	99.071877	99.168472	99.279976	99.402672	99.8	99.666702	99.7	99.56987	2014	99.7		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	3	ANNUAL	URBAN	PERCENT	100	100	100	100	100	100	100	100	100	100	98.48691	99.994575	99.8	99.642277	99.9	99.5647524	2014	99.9		G
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	ALLAREA	PERCENT	43.14389	45.620064	46.3	48	53.020714	57.2	57.970245	60.460491	66	65.470734	67.987228	70	73.034218	75.561211	78.088501	72.9342316	2014	78.088501		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	2	ANNUAL	RURAL	PERCENT	28.931025	31.657988	34.380714	33	39.837738	43.791796	45.350628	48.141556	53	53.786797	56.633652	59.491695	62.357193	65.226418	68.096268	62.3610452	2014	68.096268		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	3	ANNUAL	URBAN	PERCENT	93.602545	92.381123	83.953507	97	90.073907	92.2	89.572574	89.636207	99	90.316223	90.91067	90.171081	92.545573	93.564984	94.706034	92.3796684	2014	94.706034		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	ALLAREA	PERCENT	99.11438	99.240868	99.36013	99.476051	99.9	99.71138	99.82589	99.9	99.9	99.994698	99.99955	100	100	100	100	99.99991	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	422	35.89391711	33.92152458	LBN	Lebanon	2	ANNUAL	RURAL	PERCENT	95.183449	95.648567	96.109459	96.572182	97.042801	97.52739	98.049294	98.573341	99.2	99.527199	99.819946	99.956383	99.995041	100	100	99.954274	2014	100		M
2017.Q2.G.01	EG_ELC_ACCS	Proportion of population with access to electricity	422	35.89391711	33.92152458	LBN	Lebanon	3	ANNUAL	URBAN	PERCENT						100	100	100	100	100	100	100	100	100	100	100	2014	100		M
